fid1,iid1,fid2,iid2,m,ibd0,ibd1,ibd2
AFWO3422,AFWO3422,DILE6097,DILE6097,3.96578428466209,0.872,0.128,0
AFWO3422,AFWO3422,DILE6098,DILE6098,20,1,0,0
AFWO3422,AFWO3422,DILE6099,DILE6099,20,1,0,0
AFWO3423,AFWO3423,AFWO3424,AFWO3424,20,1,0,0
AFWO3423,AFWO3423,AFWO3425,AFWO3425,20,1,0,0
AFWO3423,AFWO3423,AFWO3426,AFWO3426,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,AFWO3427,AFWO3427,1.77843221146159,0.417,0.583,0
AFWO3423,AFWO3423,AFWO3428,AFWO3428,1.77843221146159,0.417,0.583,0
AFWO3423,AFWO3423,AFWO3429,AFWO3429,1.77843221146159,0.417,0.583,0
AFWO3423,AFWO3423,AFWO3430,AFWO3430,1.82367722735954,0.435,0.565,0
AFWO3423,AFWO3423,AFWO3431,AFWO3431,1,0,1,0
AFWO3423,AFWO3423,AFWO3432,AFWO3432,20,1,0,0
AFWO3423,AFWO3423,AFWO3433,AFWO3433,1.82367722735954,0.435,0.565,0
AFWO3423,AFWO3423,AFWO3434,AFWO3434,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,AFWO3435,AFWO3435,20,1,0,0
AFWO3423,AFWO3423,AFWO3436,AFWO3436,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,AFWO3438,AFWO3438,1.84684321193858,0.444,0.556,0
AFWO3423,AFWO3423,AFWO3439,AFWO3439,3.59074485331516,0.834,0.166,0
AFWO3423,AFWO3423,AFWO3440,AFWO3440,3.42662547355406,0.814,0.186,0
AFWO3423,AFWO3423,AFWO3441,AFWO3441,3.59074485331516,0.834,0.166,0
AFWO3423,AFWO3423,AFWO3442,AFWO3442,3.59074485331516,0.834,0.166,0
AFWO3423,AFWO3423,AFWO3443,AFWO3443,3.79585928321977,0.856,0.144,0
AFWO3423,AFWO3423,AFWO3444,AFWO3444,3.41888982477445,0.813,0.187,0
AFWO3423,AFWO3423,AMAN031000,AMAN031000,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,AMAN031001,AMAN031001,3.08926733809709,0.765,0.235,0
AFWO3423,AFWO3423,AMAN031002,AMAN031002,3.30757280191029,0.798,0.202,0
AFWO3423,AFWO3423,AMAN031003,AMAN031003,3.08926733809709,0.765,0.235,0
AFWO3423,AFWO3423,AMAN031004,AMAN031004,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,AMAN031005,AMAN031005,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,AMAN031007,AMAN031007,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,AMAN031008,AMAN031008,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,AMAN031009,AMAN031009,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,AMAN031010,AMAN031010,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,AMAN031011,AMAN031011,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,AMAN031012,AMAN031012,5.68038206579984,0.961,0.039,0
AFWO3423,AFWO3423,AMAN031013,AMAN031013,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,AMAN031014,AMAN031014,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,AMAN031015,AMAN031015,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,AMAN031016,AMAN031016,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,AMAN031017,AMAN031017,20,1,0,0
AFWO3423,AFWO3423,AMAN031018,AMAN031018,20,1,0,0
AFWO3423,AFWO3423,AMAN031019,AMAN031019,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,AMAN031020,AMAN031020,3.59074485331516,0.834,0.166,0
AFWO3423,AFWO3423,AMHA1702,AMHA1702,5.68038206579984,0.961,0.039,0
AFWO3423,AFWO3423,AMHA1703,AMHA1703,3.94341647163363,0.87,0.13,0
AFWO3423,AFWO3423,AMHA1704,AMHA1704,20,1,0,0
AFWO3423,AFWO3423,AMHA1706,AMHA1706,5.68038206579984,0.961,0.039,0
AFWO3423,AFWO3423,AMHA1707,AMHA1707,3.42662547355406,0.814,0.186,0
AFWO3423,AFWO3423,AMHA1708,AMHA1708,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,AMHA485,AMHA485,20,1,0,0
AFWO3423,AFWO3423,AMHA4853,AMHA4853,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,AMHA4854,AMHA4854,20,1,0,0
AFWO3423,AFWO3423,AMHA4855,AMHA4855,20,1,0,0
AFWO3423,AFWO3423,AMHA4856,AMHA4856,5.21089678249862,0.946,0.054,0
AFWO3423,AFWO3423,AMHA4857,AMHA4857,20,1,0,0
AFWO3423,AFWO3423,AMJI031333,AMJI031333,3.94341647163363,0.87,0.13,0
AFWO3423,AFWO3423,AMJI031334,AMJI031334,20,1,0,0
AFWO3423,AFWO3423,AMJI031335,AMJI031335,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,AMJI031336,AMJI031336,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,AMJI031337,AMJI031337,1.96296926905503,0.487,0.513,0
AFWO3423,AFWO3423,AMJI031338,AMJI031338,20,1,0,0
AFWO3423,AFWO3423,AMJI031339,AMJI031339,3.08926733809709,0.765,0.235,0
AFWO3423,AFWO3423,AMJI031340,AMJI031340,20,1,0,0
AFWO3423,AFWO3423,AMJI031341,AMJI031341,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,AMJI031342,AMJI031342,1.3382504001893,0.209,0.791,0
AFWO3423,AFWO3423,AMJI031343,AMJI031343,20,1,0,0
AFWO3423,AFWO3423,AMJI031344,AMJI031344,2.17136841831198,0.556,0.444,0
AFWO3423,AFWO3423,AMWO031583,AMWO031583,3.67116353577046,0.843,0.157,0
AFWO3423,AFWO3423,AMWO031584,AMWO031584,4.12029423371771,0.885,0.115,0
AFWO3423,AFWO3423,AMWO031585,AMWO031585,20,1,0,0
AFWO3423,AFWO3423,AMWO031586,AMWO031586,20,1,0,0
AFWO3423,AFWO3423,AMWO031587,AMWO031587,20,1,0,0
AFWO3423,AFWO3423,DILE6100,DILE6100,3.61705613043101,0.837,0.163,0
AFWO3423,AFWO3423,GAAB2301,GAAB2301,20,1,0,0
AFWO3423,AFWO3423,GAAB2302,GAAB2302,20,1,0,0
AFWO3423,AFWO3423,GAAB2303,GAAB2303,20,1,0,0
AFWO3423,AFWO3423,GAAB2304,GAAB2304,20,1,0,0
AFWO3423,AFWO3423,GAAB2305,GAAB2305,20,1,0,0
AFWO3423,AFWO3423,GAAB2306,GAAB2306,20,1,0,0
AFWO3423,AFWO3423,GAAB2307,GAAB2307,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,GAAB2308,GAAB2308,20,1,0,0
AFWO3423,AFWO3423,GAAB2309,GAAB2309,20,1,0,0
AFWO3423,AFWO3423,GAAB2310,GAAB2310,20,1,0,0
AFWO3423,AFWO3423,GAAB2311,GAAB2311,20,1,0,0
AFWO3423,AFWO3423,GAAB2312,GAAB2312,20,1,0,0
AFWO3423,AFWO3423,SEBI1501,SEBI1501,3.08926733809709,0.765,0.235,0
AFWO3423,AFWO3423,SEBI1502,SEBI1502,3.08926733809709,0.765,0.235,0
AFWO3423,AFWO3423,SEBI1503,SEBI1503,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,SEBI1504,SEBI1504,2.71311885221184,0.695,0.305,0
AFWO3423,AFWO3423,SEBI1506,SEBI1506,20,1,0,0
AFWO3423,AFWO3423,SEBI1507,SEBI1507,20,1,0,0
AFWO3423,AFWO3423,SEBI1508,SEBI1508,2.52699243208383,0.653,0.347,0
AFWO3423,AFWO3423,SEBI1509,SEBI1509,3.59074485331516,0.834,0.166,0
AFWO3423,AFWO3423,SEBI1510,SEBI1510,3.08926733809709,0.765,0.235,0
AFWO3423,AFWO3423,SEBI1511,SEBI1511,3.08926733809709,0.765,0.235,0
AFWO3423,AFWO3423,SEBI1512,SEBI1512,20,1,0,0
AFWO3423,AFWO3423,SEBI1513,SEBI1513,20,1,0,0
AFWO3423,AFWO3423,SEBI1514,SEBI1514,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,SEBI1515,SEBI1515,20,1,0,0
AFWO3423,AFWO3423,SEBI1516,SEBI1516,3.59074485331516,0.834,0.166,0
AFWO3423,AFWO3423,SEBI1518,SEBI1518,20,1,0,0
AFWO3423,AFWO3423,SEBI1520,SEBI1520,2.71311885221184,0.695,0.305,0
AFWO3423,AFWO3423,SEBI1521,SEBI1521,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,SEBI1522,SEBI1522,4.30757280191029,0.899,0.101,0
AFWO3423,AFWO3423,SEBI1523,SEBI1523,3.08926733809709,0.765,0.235,0
AFWO3423,AFWO3423,SEBI1524,SEBI1524,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,SEBI1525,SEBI1525,20,1,0,0
AFWO3423,AFWO3423,SEBI1526,SEBI1526,2.41888982477445,0.626,0.374,0
AFWO3423,AFWO3423,SEBI1527,SEBI1527,20,1,0,0
AFWO3423,AFWO3423,SEBI1528,SEBI1528,20,1,0,0
AFWO3423,AFWO3423,SEBI1529,SEBI1529,20,1,0,0
AFWO3423,AFWO3423,SEBI1530,SEBI1530,20,1,0,0
AFWO3423,AFWO3423,SEBI1531,SEBI1531,20,1,0,0
AFWO3423,AFWO3423,SEBI1532,SEBI1532,3.59074485331516,0.834,0.166,0
AFWO3423,AFWO3423,SEBI1533,SEBI1533,3.08926733809709,0.765,0.235,0
AFWO3423,AFWO3423,SEBI1534,SEBI1534,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,SEBI1535,SEBI1535,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,SEBI1536,SEBI1536,2.86249647625006,0.725,0.275,0
AFWO3423,AFWO3423,SEBI1537,SEBI1537,20,1,0,0
AFWO3423,AFWO3423,SEBI1538,SEBI1538,1.96296926905503,0.487,0.513,0
AFWO3423,AFWO3423,SEBI1539,SEBI1539,1.96296926905503,0.487,0.513,0
AFWO3423,AFWO3423,SEBI1540,SEBI1540,20,1,0,0
AFWO3423,AFWO3423,SEBI1541,SEBI1541,20,1,0,0
AFWO3423,AFWO3423,SEBI1542,SEBI1542,20,1,0,0
AFWO3423,AFWO3423,SEBI1543,SEBI1543,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,SEBI1544,SEBI1544,20,1,0,0
AFWO3423,AFWO3423,SEBI1545,SEBI1545,20,1,0,0
AFWO3423,AFWO3423,SEBI1546,SEBI1546,3.59074485331516,0.834,0.166,0
AFWO3423,AFWO3423,SEBI1547,SEBI1547,3.08926733809709,0.765,0.235,0
AFWO3423,AFWO3423,SEBI1548,SEBI1548,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,SEBI1549,SEBI1549,20,1,0,0
AFWO3423,AFWO3423,SEBI1550,SEBI1550,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,SEBI1551,SEBI1551,3.59074485331516,0.834,0.166,0
AFWO3423,AFWO3423,SEBI1552,SEBI1552,3.59074485331516,0.834,0.166,0
AFWO3423,AFWO3423,SEBI1553,SEBI1553,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,SEBI1554,SEBI1554,20,1,0,0
AFWO3423,AFWO3423,SEBI1555,SEBI1555,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,SEBI1556,SEBI1556,20,1,0,0
AFWO3423,AFWO3423,SEBI1557,SEBI1557,20,1,0,0
AFWO3423,AFWO3423,SEBI1558,SEBI1558,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,SEBI1559,SEBI1559,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,SEBI1560,SEBI1560,2.71311885221184,0.695,0.305,0
AFWO3423,AFWO3423,SEBI1561,SEBI1561,20,1,0,0
AFWO3423,AFWO3423,SEBI1562,SEBI1562,20,1,0,0
AFWO3423,AFWO3423,SEBI1564,SEBI1564,3.59074485331516,0.834,0.166,0
AFWO3423,AFWO3423,SEBI1565,SEBI1565,2.71311885221184,0.695,0.305,0
AFWO3423,AFWO3423,SEBI1566,SEBI1566,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,SEBI1567,SEBI1567,20,1,0,0
AFWO3423,AFWO3423,SEBI1568,SEBI1568,2.41888982477445,0.626,0.374,0
AFWO3423,AFWO3423,SEBI1569,SEBI1569,20,1,0,0
AFWO3423,AFWO3423,SEBI1570,SEBI1570,20,1,0,0
AFWO3423,AFWO3423,SEBI1571,SEBI1571,20,1,0,0
AFWO3423,AFWO3423,SEBI1572,SEBI1572,20,1,0,0
AFWO3423,AFWO3423,SEBI1573,SEBI1573,20,1,0,0
AFWO3423,AFWO3423,SEBI1574,SEBI1574,2.71311885221184,0.695,0.305,0
AFWO3423,AFWO3423,SEBI1575,SEBI1575,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,SEBI1576,SEBI1576,4.608232280044,0.918,0.082,0
AFWO3423,AFWO3423,SEBI1577,SEBI1577,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,SEBI1578,SEBI1578,20,1,0,0
AFWO3423,AFWO3423,SEBI1579,SEBI1579,3.59074485331516,0.834,0.166,0
AFWO3423,AFWO3423,SEBI1580,SEBI1580,3.59074485331516,0.834,0.166,0
AFWO3423,AFWO3423,SEBI1581,SEBI1581,20,1,0,0
AFWO3423,AFWO3423,SEBI1582,SEBI1582,1.96296926905503,0.487,0.513,0
AFWO3423,AFWO3423,SEBI1583,SEBI1583,3.08926733809709,0.765,0.235,0
AFWO3423,AFWO3423,SEBI1584,SEBI1584,2.71311885221184,0.695,0.305,0
AFWO3423,AFWO3423,SEBI1585,SEBI1585,1.96296926905503,0.487,0.513,0
AFWO3423,AFWO3423,SEBI1586,SEBI1586,20,1,0,0
AFWO3423,AFWO3423,SEBI1587,SEBI1587,3.59074485331516,0.834,0.166,0
AFWO3423,AFWO3423,SEBI1588,SEBI1588,20,1,0,0
AFWO3423,AFWO3423,SEBI1589,SEBI1589,20,1,0,0
AFWO3423,AFWO3423,SEBI1590,SEBI1590,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,SEBI1591,SEBI1591,1.96296926905503,0.487,0.513,0
AFWO3423,AFWO3423,SEBI1592,SEBI1592,2.71311885221184,0.695,0.305,0
AFWO3423,AFWO3423,SILR5500,SILR5500,20,1,0,0
AFWO3423,AFWO3423,SILR5501,SILR5501,20,1,0,0
AFWO3423,AFWO3423,SILR5502,SILR5502,20,1,0,0
AFWO3423,AFWO3423,SILR5503,SILR5503,20,1,0,0
AFWO3423,AFWO3423,SILR5504,SILR5504,2.02326977932285,0.508,0.492,0
AFWO3423,AFWO3423,SILR5505,SILR5505,3.59074485331516,0.834,0.166,0
AFWO3423,AFWO3423,SILR5506,SILR5506,20,1,0,0
AFWO3423,AFWO3423,SILR5507,SILR5507,2.32915966411844,0.602,0.398,0
AFWO3423,AFWO3423,SILR5508,SILR5508,3.86775220170156,0.863,0.137,0
AFWO3423,AFWO3423,SILR5510,SILR5510,3.08926733809709,0.765,0.235,0
AFWO3423,AFWO3423,SILR5511,SILR5511,3.1456053222469,0.774,0.226,0
AFWO3423,AFWO3423,SILR5513,SILR5513,20,1,0,0
AFWO3423,AFWO3423,SILR5514,SILR5514,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,SILR5515,SILR5515,20,1,0,0
AFWO3423,AFWO3423,SILR5516,SILR5516,3.42662547355406,0.814,0.186,0
AFWO3423,AFWO3423,SILR5517,SILR5517,3.08926733809709,0.765,0.235,0
AFWO3423,AFWO3423,SILR5518,SILR5518,3.08926733809709,0.765,0.235,0
AFWO3423,AFWO3423,SILR5519,SILR5519,2.86249647625006,0.725,0.275,0
AFWO3423,AFWO3423,SILR5520,SILR5520,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,SILR5521,SILR5521,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,SNDI071887,SNDI071887,20,1,0,0
AFWO3423,AFWO3423,SNDI071888,SNDI071888,20,1,0,0
AFWO3423,AFWO3423,SNDI071889,SNDI071889,20,1,0,0
AFWO3423,AFWO3423,SNDI071891,SNDI071891,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,SNDI071892,SNDI071892,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,SNDI071893,SNDI071893,1.77843221146159,0.417,0.583,0
AFWO3423,AFWO3423,SNDI071894,SNDI071894,3.59074485331516,0.834,0.166,0
AFWO3423,AFWO3423,SNDI071895,SNDI071895,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,SNDI071896,SNDI071896,2.17136841831198,0.556,0.444,0
AFWO3423,AFWO3423,SNDI071897,SNDI071897,3.08926733809709,0.765,0.235,0
AFWO3423,AFWO3423,SNDI071898,SNDI071898,3.94341647163363,0.87,0.13,0
AFWO3423,AFWO3423,SNDI071899,SNDI071899,3.08926733809709,0.765,0.235,0
AFWO3423,AFWO3423,SNDI071900,SNDI071900,3.87832144341175,0.864,0.136,0
AFWO3423,AFWO3423,SNDI071901,SNDI071901,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,SNDI071902,SNDI071902,3.08926733809709,0.765,0.235,0
AFWO3423,AFWO3423,SNDI071903,SNDI071903,2.17136841831198,0.556,0.444,0
AFWO3423,AFWO3423,SNDI071904,SNDI071904,2.93236128312464,0.738,0.262,0
AFWO3423,AFWO3423,SNDI071905,SNDI071905,2.71311885221184,0.695,0.305,0
AFWO3423,AFWO3423,SNDI071906,SNDI071906,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,SNDI071907,SNDI071907,2.02326977932285,0.508,0.492,0
AFWO3423,AFWO3423,SNDI071908,SNDI071908,3.79585928321977,0.856,0.144,0
AFWO3423,AFWO3423,SNDI071909,SNDI071909,2.41888982477445,0.626,0.374,0
AFWO3423,AFWO3423,SNDI071910,SNDI071910,2.17136841831198,0.556,0.444,0
AFWO3423,AFWO3423,TGSH4238,TGSH4238,20,1,0,0
AFWO3423,AFWO3423,TGSH4239,TGSH4239,20,1,0,0
AFWO3423,AFWO3423,TGSH4240,TGSH4240,5.68038206579984,0.961,0.039,0
AFWO3423,AFWO3423,TGSH4241,TGSH4241,20,1,0,0
AFWO3423,AFWO3423,TGSH4242,TGSH4242,3.08926733809709,0.765,0.235,0
AFWO3423,AFWO3423,TGSH4243,TGSH4243,20,1,0,0
AFWO3423,AFWO3423,TGSH4244,TGSH4244,1.96296926905503,0.487,0.513,0
AFWO3423,AFWO3423,TGSH4245,TGSH4245,2.41888982477445,0.626,0.374,0
AFWO3423,AFWO3423,TGSH4246,TGSH4246,3.79585928321977,0.856,0.144,0
AFWO3423,AFWO3423,TGSH4247,TGSH4247,2.17136841831198,0.556,0.444,0
AFWO3423,AFWO3423,TGSH4248,TGSH4248,20,1,0,0
AFWO3423,AFWO3423,TGSH4249,TGSH4249,2.71311885221184,0.695,0.305,0
AFWO3423,AFWO3423,TGSH4250,TGSH4250,3.08926733809709,0.765,0.235,0
AFWO3423,AFWO3423,TGSH4251,TGSH4251,20,1,0,0
AFWO3423,AFWO3423,TGSH4252,TGSH4252,20,1,0,0
AFWO3423,AFWO3423,TGSH4253,TGSH4253,3.59074485331516,0.834,0.166,0
AFWO3423,AFWO3423,TGSH4254,TGSH4254,20,1,0,0
AFWO3423,AFWO3423,TGSH4255,TGSH4255,3.59074485331516,0.834,0.166,0
AFWO3423,AFWO3423,TGSH4256,TGSH4256,20,1,0,0
AFWO3423,AFWO3423,TGSH4257,TGSH4257,2.71311885221184,0.695,0.305,0
AFWO3423,AFWO3423,TGSH4258,TGSH4258,20,1,0,0
AFWO3423,AFWO3423,TGYE3689,TGYE3689,20,1,0,0
AFWO3423,AFWO3423,TGYE3690,TGYE3690,3.08926733809709,0.765,0.235,0
AFWO3423,AFWO3423,TGYE3691,TGYE3691,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,TGYE3692,TGYE3692,7.50635266602479,0.989,0.011,0
AFWO3423,AFWO3423,TGYE3693,TGYE3693,20,1,0,0
AFWO3423,AFWO3423,TGYE3694,TGYE3694,20,1,0,0
AFWO3423,AFWO3423,TGYE3695,TGYE3695,20,1,0,0
AFWO3423,AFWO3423,TGYE3696,TGYE3696,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,TGYE3697,TGYE3697,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,TGYE3698,TGYE3698,20,1,0,0
AFWO3423,AFWO3423,TGYE3699,TGYE3699,20,1,0,0
AFWO3423,AFWO3423,TGYE3700,TGYE3700,20,1,0,0
AFWO3423,AFWO3423,TGYE3701,TGYE3701,3.59074485331516,0.834,0.166,0
AFWO3423,AFWO3423,TGYE3702,TGYE3702,20,1,0,0
AFWO3423,AFWO3423,TGYE3703,TGYE3703,2.83135796444116,0.719,0.281,0
AFWO3423,AFWO3423,TGYE3704,TGYE3704,3.08926733809709,0.765,0.235,0
AFWO3423,AFWO3423,TGYE3705,TGYE3705,20,1,0,0
AFWO3423,AFWO3423,TGYE3706,TGYE3706,20,1,0,0
AFWO3423,AFWO3423,TGYE3707,TGYE3707,20,1,0,0
AFWO3423,AFWO3423,TGYE3708,TGYE3708,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,TGYE3709,TGYE3709,20,1,0,0
AFWO3423,AFWO3423,TGYE3710,TGYE3710,20,1,0,0
AFWO3423,AFWO3423,AMAN030929,AMAN030929,20,1,0,0
AFWO3423,AFWO3423,AMAN030931,AMAN030931,5.57346686188333,0.958,0.042,0
AFWO3423,AFWO3423,AMAN030932,AMAN030932,20,1,0,0
AFWO3423,AFWO3423,AMAN030933,AMAN030933,3.59074485331516,0.834,0.166,0
AFWO3423,AFWO3423,AMAN030934,AMAN030934,3.59074485331516,0.834,0.166,0
AFWO3423,AFWO3423,AMAN030935,AMAN030935,1.88097589685773,0.457,0.543,0
AFWO3423,AFWO3423,AMAN030936,AMAN030936,3.59074485331516,0.834,0.166,0
AFWO3423,AFWO3423,AMAN030937,AMAN030937,20,1,0,0
AFWO3423,AFWO3423,AMAN030938,AMAN030938,20,1,0,0
AFWO3423,AFWO3423,AMAN030939,AMAN030939,3.94341647163363,0.87,0.13,0
AFWO3423,AFWO3423,AMAN030940,AMAN030940,20,1,0,0
AFWO3423,AFWO3423,AMAN030941,AMAN030941,20,1,0,0
AFWO3423,AFWO3423,AMAN030942,AMAN030942,20,1,0,0
AFWO3423,AFWO3423,AMAN030943,AMAN030943,20,1,0,0
AFWO3423,AFWO3423,AMAN030944,AMAN030944,20,1,0,0
AFWO3423,AFWO3423,AMAN030945,AMAN030945,20,1,0,0
AFWO3423,AFWO3423,AMAN030946,AMAN030946,20,1,0,0
AFWO3423,AFWO3423,AMAN030947,AMAN030947,20,1,0,0
AFWO3423,AFWO3423,AMAN030948,AMAN030948,1.61705613043101,0.348,0.652,0
AFWO3423,AFWO3423,AMAN030949,AMAN030949,1.61705613043101,0.348,0.652,0
AFWO3423,AFWO3423,AMAN030950,AMAN030950,2.71311885221184,0.695,0.305,0
AFWO3423,AFWO3423,AMAN030951,AMAN030951,1.61705613043101,0.348,0.652,0
AFWO3423,AFWO3423,AMAN030952,AMAN030952,1.61705613043101,0.348,0.652,0
AFWO3423,AFWO3423,AMAN030953,AMAN030953,3.59074485331516,0.834,0.166,0
AFWO3423,AFWO3423,AMAN030956,AMAN030956,20,1,0,0
AFWO3423,AFWO3423,AMAN030957,AMAN030957,20,1,0,0
AFWO3423,AFWO3423,AMAN030958,AMAN030958,20,1,0,0
AFWO3423,AFWO3423,AMAN030960,AMAN030960,3.92139016530363,0.868,0.132,0
AFWO3423,AFWO3423,AMAN030961,AMAN030961,20,1,0,0
AFWO3423,AFWO3423,AMAN030964,AMAN030964,20,1,0,0
AFWO3423,AFWO3423,AMAN030966,AMAN030966,20,1,0,0
AFWO3423,AFWO3423,AMAN030967,AMAN030967,20,1,0,0
AFWO3423,AFWO3423,AMAN030968,AMAN030968,6.32192809488736,0.975,0.025,0
AFWO3423,AFWO3423,AMAN030969,AMAN030969,20,1,0,0
AFWO3423,AFWO3423,AMAN030970,AMAN030970,4.68038206579984,0.922,0.078,0
AFWO3423,AFWO3423,AMAN030971,AMAN030971,5.13289427049735,0.943,0.057,0
AFWO3423,AFWO3423,AMAN030972,AMAN030972,2.31114825613412,0.597,0.403,0
AFWO3423,AFWO3423,AMAN030973,AMAN030973,2.71311885221184,0.695,0.305,0
AFWO3423,AFWO3423,AMAN030974,AMAN030974,1.69198868544782,0.381,0.619,0
AFWO3423,AFWO3423,AMAN030975,AMAN030975,2.17136841831198,0.556,0.444,0
AFWO3423,AFWO3423,AMAN030976,AMAN030976,20,1,0,0
AFWO3423,AFWO3423,AMAN030977,AMAN030977,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,AMAN030978,AMAN030978,2.7178567712185,0.696,0.304,0
AFWO3423,AFWO3423,AMAN030979,AMAN030979,1.96860480372447,0.489,0.511,0
AFWO3423,AFWO3423,AMAN030980,AMAN030980,2.71311885221184,0.695,0.305,0
AFWO3423,AFWO3423,AMAN030981,AMAN030981,5.608232280044,0.959,0.041,0
AFWO3423,AFWO3423,AMAN030983,AMAN030983,3.59074485331516,0.834,0.166,0
AFWO3423,AFWO3423,AMAN030984,AMAN030984,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,AMAN030985,AMAN030985,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,AMAN030986,AMAN030986,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,AMAN030987,AMAN030987,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,AMAN030988,AMAN030988,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,AMAN030989,AMAN030989,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,AMAN030990,AMAN030990,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,AMAN030991,AMAN030991,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,AMAN030992,AMAN030992,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,AMAN030993,AMAN030993,4.38082178394093,0.904,0.096,0
AFWO3423,AFWO3423,AMAN030994,AMAN030994,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,AMAN030995,AMAN030995,5.68038206579984,0.961,0.039,0
AFWO3423,AFWO3423,AMAN030996,AMAN030996,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,AMAN030997,AMAN030997,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,AMAN030998,AMAN030998,20,1,0,0
AFWO3423,AFWO3423,AMAN030999,AMAN030999,6.21089678249862,0.973,0.027,0
AFWO3423,AFWO3423,DILE6071,DILE6071,2.41888982477445,0.626,0.374,0
AFWO3423,AFWO3423,DILE6072,DILE6072,2.41888982477445,0.626,0.374,0
AFWO3423,AFWO3423,DILE6074,DILE6074,20,1,0,0
AFWO3423,AFWO3423,DILE6076,DILE6076,2.71311885221184,0.695,0.305,0
AFWO3423,AFWO3423,DILE6078,DILE6078,20,1,0,0
AFWO3423,AFWO3423,DILE6079,DILE6079,1.55427329665002,0.319,0.681,0
AFWO3423,AFWO3423,DILE6081,DILE6081,20,1,0,0
AFWO3423,AFWO3423,DILE6082,DILE6082,20,1,0,0
AFWO3423,AFWO3423,DILE6083,DILE6083,3.08926733809709,0.765,0.235,0
AFWO3423,AFWO3423,DILE6084,DILE6084,3.08926733809709,0.765,0.235,0
